MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
8.2436,44.0,6.465317919075145,1.0028901734104043,948.0,2.739884393063584,37.44,-122.18,5.00001
4.0227,19.0,5.950184501845017,1.011070110701107,1760.0,3.2472324723247232,36.77,-119.58,1.265
3.099,30.0,5.688559322033898,1.125,2778.0,2.942796610169492,34.83,-117.15,0.6679999999999999
2.162,36.0,4.561611374407583,1.0497630331753554,1405.0,3.329383886255924,36.06,-119.03,0.519
3.0398,36.0,3.597609561752988,1.0597609561752988,1068.0,4.254980079681275,33.98,-118.18,1.654
4.0667,35.0,5.10913140311804,0.9153674832962138,1054.0,2.3474387527839644,37.33,-121.96,2.769
1.4712,44.0,5.867924528301888,1.2226415094339622,931.0,3.513207547169811,34.02,-118.31,1.058
6.3231,45.0,4.4343220338983045,1.0529661016949152,842.0,1.7838983050847457,33.87,-118.4,5.00001
4.1136,30.0,4.145009416195857,1.0527306967984935,1194.0,2.2485875706214693,34.12,-118.07,2.799
1.3167,49.0,4.9692307692307685,1.1743589743589744,599.0,3.0717948717948724,37.94,-122.37,0.716
3.8409,38.0,5.440329218106996,1.0534979423868314,1640.0,2.2496570644718794,32.73,-117.22,2.914
2.6023,22.0,4.741333333333333,1.088,875.0,2.333333333333333,38.61,-121.34,1.422
5.2078,30.0,6.3323170731707314,1.0426829268292683,816.0,2.4878048780487805,37.0,-122.03,4.405
2.6014,15.0,4.099201824401368,1.0992018244013684,1839.0,2.096921322690992,34.14,-117.97,1.503
2.3281,33.0,3.63129973474801,1.0822281167108754,1475.0,3.9124668435013263,34.08,-118.18,1.519
4.2312,16.0,5.771754636233951,1.042796005706134,1684.0,2.4022824536376604,32.82,-117.05,1.97
3.5625,52.0,5.348082595870205,1.0412979351032448,828.0,2.4424778761061945,37.87,-122.28,1.917
7.7517,11.0,8.506024096385541,1.1144578313253013,529.0,3.186746987951808,33.01,-116.99,5.00001
5.3311,34.0,5.882911392405063,1.0696202531645569,2510.0,3.971518987341772,37.68,-122.49,2.708
5.9397,26.0,6.957142857142857,0.9885714285714284,1088.0,3.1085714285714285,33.82,-117.87,2.494
2.8922,16.0,4.068610634648372,1.0085763293310464,1400.0,2.4013722126929675,38.6,-121.7,1.536
7.4574,52.0,7.434163701067615,1.0996441281138791,883.0,3.1423487544483986,34.06,-118.34,5.00001
5.1878,10.0,6.7990430622009566,0.9760765550239234,657.0,3.1435406698564594,38.04,-121.33,1.539
2.2321,36.0,5.865671641791044,1.4477611940298507,573.0,4.276119402985074,35.52,-119.28,0.375
4.3839,26.0,4.718518518518519,1.1981481481481482,1098.0,2.033333333333333,34.16,-118.46,2.991
4.7422,23.0,5.406844106463878,0.988593155893536,1092.0,4.152091254752852,33.71,-117.89,2.024
3.3472,31.0,5.607142857142856,1.0892857142857142,152.0,2.7142857142857144,33.04,-115.6,0.917
6.0298,23.0,6.874251497005988,1.065868263473054,902.0,2.7005988023952097,38.48,-122.72,2.891
2.4688,25.0,4.838815789473684,0.986842105263158,721.0,2.3717105263157894,38.0,-121.24,1.268
2.1726,23.0,4.287179487179487,0.9871794871794872,1060.0,2.717948717948718,41.02,-124.16,0.755
4.9107,34.0,5.585365853658537,0.9878048780487804,552.0,3.365853658536585,33.91,-118.13,2.22
3.4583,34.0,5.50187265917603,1.0,1031.0,3.861423220973783,32.69,-117.09,1.127
7.5274,37.0,7.0685358255451725,1.0124610591900312,930.0,2.8971962616822435,37.36,-122.09,5.00001
7.3841,40.0,6.6984126984127,1.0,158.0,2.5079365079365084,37.65,-120.98,1.722
1.7462,29.0,4.681159420289855,0.9758454106280192,1487.0,3.5917874396135265,36.2,-119.35,0.511
5.4498,5.0,7.749051833122629,1.038558786346397,4819.0,3.0461441213653604,38.82,-121.24,2.173
4.6563,45.0,5.986784140969162,0.9933920704845814,1106.0,2.436123348017621,37.79,-122.19,2.318
6.4865,35.0,6.842105263157895,1.0921052631578947,185.0,2.4342105263157894,37.57,-122.39,4.5
1.6645,20.0,5.671814671814673,1.16988416988417,1031.0,3.980694980694981,36.35,-119.42,0.48
4.0536,46.0,5.889830508474576,0.9774011299435028,748.0,2.1129943502824857,37.91,-122.29,2.62
5.4236,35.0,5.468671679197995,0.9774436090225564,1248.0,3.1278195488721803,33.91,-118.02,2.167
3.3182,46.0,5.3875,1.075,239.0,2.9875,37.77,-120.69,2.821
5.0774,34.0,5.5807926829268295,1.054878048780488,1608.0,2.451219512195122,37.54,-122.32,4.072
2.5733,23.0,5.535714285714287,1.112781954887218,1419.0,2.667293233082707,36.32,-119.31,0.888
4.4038,45.0,4.571847507331379,0.8944281524926686,891.0,2.6129032258064515,33.98,-118.36,2.594
2.3075,27.0,5.244744744744745,1.364864864864865,1481.0,2.223723723723724,35.38,-120.85,1.842
5.3185,52.0,6.210023866348449,0.9976133651551312,1137.0,2.713603818615752,34.18,-118.28,3.58
5.1645,11.0,5.358267716535433,1.0905511811023625,1565.0,3.0807086614173227,33.64,-117.67,1.641
1.6168,14.0,4.413314840499307,1.0124826629681,2298.0,3.1872399445214983,36.74,-120.04,0.718
1.023,20.0,4.194762684124386,1.0769230769230769,1363.0,2.230769230769231,39.92,-122.19,0.542
4.3047,27.0,4.295345104333868,1.0465489566613162,2661.0,4.271268057784912,34.3,-118.45,1.521
2.3103,47.0,4.529569892473118,1.0887096774193548,835.0,2.2446236559139785,38.04,-122.27,1.345
6.0088,36.0,5.3752808988764045,0.997752808988764,1346.0,3.0247191011235954,33.89,-118.34,2.459
4.0737,36.0,4.522857142857143,1.1742857142857144,1097.0,3.1342857142857143,33.88,-118.35,2.382
7.978,5.0,7.995495495495494,1.054054054054054,726.0,3.27027027027027,34.04,-117.24,2.239
5.0871,36.0,5.081967213114754,1.0027322404371584,794.0,2.169398907103825,37.39,-122.1,3.545
3.5583,40.0,5.630363036303629,1.062706270627063,796.0,2.627062706270627,32.63,-117.07,1.5490000000000002
2.4722,16.0,4.722298221614227,1.0820793433652531,1567.0,2.143638850889193,38.47,-122.67,1.943
8.0113,18.0,7.233333333333332,0.9814814814814816,658.0,2.437037037037037,38.29,-122.18,3.93
3.275,17.0,5.4613686534216335,1.0596026490066226,1649.0,3.640176600441501,37.93,-121.05,1.565
3.1369,14.0,4.974666666666667,1.0293333333333334,1679.0,2.2386666666666666,38.0,-121.33,1.196
2.0817,41.0,2.2724137931034485,1.0034482758620689,1224.0,4.220689655172413,34.04,-118.29,1.325
3.2375,17.0,8.006269592476489,1.6927899686520376,723.0,2.266457680250784,38.97,-122.7,1.142
3.4741,17.0,5.481149012567324,1.0682226211849193,1434.0,2.574506283662477,38.41,-122.07,2.458
4.1071,52.0,4.681603773584905,0.945754716981132,1337.0,3.1533018867924527,37.73,-122.43,2.4090000000000003
3.4286,44.0,4.136085626911314,0.992354740061162,1676.0,2.5626911314984704,34.16,-118.33,2.479
5.0126,16.0,5.9144385026737964,1.0427807486631016,505.0,2.7005347593582893,39.0,-121.1,1.923
2.1908,46.0,5.523985239852399,1.1402214022140222,787.0,2.904059040590406,34.83,-114.6,0.481
1.95,28.0,3.658105939004816,1.0770465489566614,1166.0,1.8715890850722312,32.75,-117.13,1.5
2.3973,10.0,4.71822033898305,1.1864406779661016,1140.0,2.415254237288136,37.69,-122.12,1.673
1.9676,33.0,5.175895765472314,0.9576547231270358,1102.0,3.58957654723127,36.6,-119.63,0.624
1.8973,20.0,4.078544061302682,1.0076628352490422,1845.0,3.534482758620689,36.97,-120.04,0.516
6.7644,19.0,6.825454545454545,1.069090909090909,1692.0,3.076363636363636,37.0,-121.68,4.126
5.6826,44.0,4.748387096774193,0.8870967741935484,820.0,2.6451612903225805,37.74,-122.49,3.0
1.9231,44.0,3.959550561797753,1.0404494382022471,786.0,1.7662921348314606,34.01,-118.33,1.885
3.5465,35.0,4.482861400894189,1.0044709388971684,1584.0,2.360655737704918,33.84,-118.13,2.132
3.7976,17.0,4.703571428571427,1.1446428571428569,1454.0,2.5964285714285715,33.67,-117.83,2.75
3.0114,16.0,7.847457627118644,1.6016949152542372,238.0,2.016949152542373,33.68,-116.25,3.667
3.5694,40.0,4.391156462585034,1.030612244897959,1304.0,2.217687074829932,33.73,-118.3,2.764
2.5164,30.0,4.456,1.2506666666666666,760.0,2.026666666666667,36.6,-121.88,1.781
1.7361,42.0,3.0,1.0,26.0,1.8571428571428568,37.39,-121.9,5.00001
6.2223,52.0,5.959558823529411,1.0441176470588236,588.0,2.161764705882353,34.07,-118.34,5.00001
3.0417,44.0,4.333333333333333,1.104417670682731,1249.0,5.016064257028113,34.04,-118.18,1.4169999999999998
3.8571,52.0,5.044943820224719,1.0192616372391654,1350.0,2.1669341894061,37.77,-122.47,3.667
2.7083,16.0,5.1187845303867405,1.0773480662983426,1013.0,2.7983425414364635,37.79,-121.27,1.739
3.7,29.0,5.883076923076923,1.033846153846154,859.0,2.643076923076923,40.19,-122.24,0.705
3.5649,23.0,3.6951501154734414,1.0473441108545034,2029.0,2.3429561200923787,37.38,-122.05,4.5
3.8523,25.0,5.5,1.1807909604519775,900.0,2.542372881355932,37.66,-121.78,1.93
2.4123,24.0,4.686006825938566,0.9840728100113766,1294.0,1.472127417519909,35.35,-119.07,0.862
5.4786,18.0,6.488921713441656,0.9483013293943872,2095.0,3.094534711964549,33.11,-117.05,2.235
4.3897,36.0,6.02295081967213,1.0459016393442624,810.0,2.6557377049180326,33.8,-118.11,2.35
3.2237,31.0,4.657927590511861,1.0649188514357053,2313.0,2.8876404494382024,33.92,-118.14,2.182
2.6364,47.0,5.121457489878543,1.02834008097166,587.0,2.376518218623482,38.01,-121.82,0.935
3.5329,31.0,4.5,1.0308370044052864,1524.0,3.356828193832599,33.84,-117.9,1.874
4.9559,43.0,6.6923076923076925,1.0967032967032968,1115.0,2.4505494505494507,37.8,-122.2,2.73
4.5694,31.0,6.104925053533192,0.9807280513918628,1286.0,2.753747323340471,33.16,-117.34,2.437
1.1806,40.0,4.917391304347826,1.2217391304347829,859.0,3.734782608695652,34.0,-118.3,1.346
4.1806,28.0,6.317738791423002,1.0389863547758285,1334.0,2.6003898635477585,32.83,-117.21,1.996
2.6768,52.0,4.335078534031414,1.099476439790576,718.0,1.8795811518324608,37.83,-122.26,1.823
3.5083,52.0,4.047835990888383,1.0341685649202734,671.0,1.5284738041002277,34.08,-118.33,5.00001
2.1722,12.0,4.907335907335908,1.0965250965250966,2823.0,1.8166023166023169,33.76,-116.99,0.6940000000000001
6.4419,19.0,5.945098039215687,1.0352941176470591,6810.0,3.3382352941176467,37.42,-121.87,2.645
4.8661,24.0,6.358455882352941,1.0533088235294117,1336.0,2.4558823529411766,38.64,-121.28,1.862
5.1795,37.0,5.406360424028269,1.0247349823321554,711.0,2.5123674911660783,33.82,-118.13,2.254
2.9167,35.0,4.054644808743169,1.0965391621129326,2230.0,4.061930783242259,34.08,-118.18,1.293
1.1553,12.0,4.238888888888889,1.1314814814814815,919.0,1.701851851851852,38.54,-122.81,1.393
5.5446,28.0,6.092057761732852,1.0090252707581226,1754.0,3.166064981949458,33.78,-118.02,2.289
3.3036,26.0,5.453038674033151,1.0055248618784531,1002.0,2.7679558011049723,38.36,-121.82,2.1
4.8717,27.0,7.032454361054767,1.105476673427992,1798.0,3.647058823529412,34.26,-118.74,2.041
3.5987,31.0,4.2272,1.0896,1303.0,2.0848,34.03,-118.47,3.405
5.0524,17.0,6.879003558718861,1.0925266903914592,2630.0,3.1198102016607354,32.87,-116.86,2.854
3.5192,36.0,5.8596938775510194,1.0663265306122451,1070.0,2.7295918367346936,32.75,-117.04,1.44
1.8021,17.0,4.940104166666667,1.1276041666666667,1207.0,3.1432291666666665,36.82,-119.69,0.5589999999999999
5.4688,38.0,6.262135922330098,1.2038834951456308,265.0,2.5728155339805827,37.47,-122.25,3.05
2.8818,50.0,5.202614379084968,1.0762527233115469,1241.0,2.703703703703704,34.1,-117.77,1.672
3.8594,10.0,5.47457627118644,1.0527306967984935,1681.0,3.1657250470809792,34.53,-117.96,1.41
2.8967,47.0,4.670329670329671,1.0073260073260073,844.0,3.091575091575092,37.94,-122.35,0.956
3.4044,48.0,5.093085106382978,0.9255319148936172,1060.0,2.8191489361702127,33.97,-117.39,1.179
2.455,42.0,5.223076923076923,1.1205128205128203,2736.0,3.507692307692308,37.73,-122.18,0.8240000000000001
2.9375,17.0,5.021396396396397,1.063063063063063,1812.0,2.0405405405405403,38.16,-122.25,1.067
4.5,35.0,5.450757575757576,1.068181818181818,1633.0,3.0928030303030303,37.71,-122.43,2.669
5.5845,26.0,5.495356037151702,0.913312693498452,1004.0,3.108359133126935,34.22,-118.86,2.517
3.8018,18.0,3.801724137931034,1.1396551724137929,874.0,1.5068965517241382,32.8,-117.24,1.125
4.1951,32.0,5.1699779249448135,1.2582781456953642,1445.0,3.1898454746136866,33.77,-117.89,1.95
4.3125,34.0,5.535433070866142,1.0,369.0,2.905511811023622,34.19,-118.61,2.101
1.3807,27.0,4.083333333333333,1.065217391304348,839.0,3.039855072463768,36.05,-119.01,0.531
2.6513,42.0,5.67420814479638,1.092760180995475,1035.0,2.341628959276018,35.37,-119.03,0.723
3.7321,36.0,5.235807860262009,1.0131004366812226,551.0,2.4061135371179043,38.01,-122.64,2.667
3.3966,42.0,4.940809968847352,1.0031152647975077,1829.0,2.8489096573208723,34.08,-118.11,2.432
7.6717,26.0,8.128514056224901,1.0301204819277108,1486.0,2.983935742971888,37.81,-122.12,4.165
5.587000000000001,36.0,5.913946587537093,1.0504451038575668,884.0,2.623145400593472,33.79,-118.11,2.449
3.0208,44.0,6.2230215827338125,1.233812949640288,782.0,2.8129496402877696,35.34,-119.01,0.637
1.7656,26.0,4.149367088607595,0.8911392405063291,1222.0,3.093670886075949,35.23,-118.85,0.68
5.3683,34.0,5.81786941580756,0.9656357388316152,846.0,2.9072164948453607,37.56,-122.29,3.394
2.3,52.0,3.5942028985507246,1.2463768115942029,173.0,2.5072463768115942,38.1,-122.25,1.094
4.3036,52.0,5.763333333333334,1.0633333333333332,890.0,2.966666666666667,37.72,-122.45,2.6180000000000003
2.4196,46.0,3.881904761904762,1.0171428571428571,1250.0,2.380952380952381,34.08,-118.32,3.5810000000000004
2.5938,45.0,5.5555555555555545,0.984126984126984,187.0,2.9682539682539684,37.55,-120.85,2.75
2.7587,15.0,4.8951890034364265,1.147766323024055,1546.0,2.656357388316151,36.97,-121.97,2.286
1.7411,52.0,5.435540069686412,1.2299651567944252,670.0,2.334494773519164,38.11,-122.26,0.984
2.4911,35.0,4.506702412868632,0.96514745308311,1648.0,4.418230563002682,34.07,-117.99,1.459
7.9248,21.0,7.246951219512195,0.9817073170731708,1007.0,3.0701219512195124,34.48,-119.78,5.00001
5.2131,5.0,4.898805340829234,1.0182712579058328,3521.0,2.4743499648629657,33.87,-117.83,2.439
3.3889,32.0,4.338730569948186,1.153497409326425,2725.0,1.7648963730569949,33.97,-118.37,2.857
4.0313,13.0,5.079119086460032,1.0742251223491028,3739.0,3.0497553017944536,34.21,-118.58,2.9930000000000003
2.6862,19.0,3.9668141592920354,0.9889380530973452,1222.0,2.7035398230088497,33.93,-118.13,1.958
4.6452,27.0,5.048598130841121,1.031152647975078,5023.0,3.129595015576324,37.65,-122.47,2.362
5.1755,14.0,6.386469673405911,1.0606531881804044,3283.0,2.5528771384136864,37.77,-121.99,2.948
4.0083,37.0,4.989655172413793,1.0655172413793104,1279.0,4.410344827586207,34.13,-117.98,1.429
2.5,29.0,6.333333333333332,1.1056910569105691,364.0,2.959349593495935,41.12,-120.96,0.5920000000000001
3.0,35.0,3.9861751152073728,1.04147465437788,602.0,2.7741935483870965,37.63,-122.41,2.291
2.75,52.0,5.615141955835962,1.1766561514195584,824.0,2.5993690851735014,38.1,-122.25,1.099
2.5469,35.0,4.637271214642262,0.9767054908485856,1431.0,2.3810316139767056,39.12,-121.62,0.659
1.7184,11.0,4.006172839506172,1.0041152263374489,2104.0,4.329218106995885,36.78,-120.39,0.552
3.675,22.0,5.098712446351931,1.044349070100143,1539.0,2.2017167381974247,38.0,-121.35,1.524
4.3403,38.0,5.0680000000000005,1.36,442.0,1.768,32.77,-117.28,5.0
3.3571,52.0,7.034883720930233,0.9767441860465116,411.0,2.38953488372093,37.77,-122.26,4.053999999999999
6.0247,41.0,6.302816901408451,1.2711267605633805,540.0,1.9014084507042253,33.61,-117.89,5.00001
7.4947,4.0,7.311042590094432,1.054345731354789,16122.0,3.1069570244748506,33.89,-117.74,3.663
3.692,34.0,5.033088235294118,0.9926470588235294,1005.0,3.694852941176471,33.99,-118.09,1.726
2.6399,34.0,4.809009009009009,1.1657657657657658,1341.0,2.4162162162162164,37.91,-122.32,1.196
1.6948,30.0,5.370801033591732,1.0775193798449612,1885.0,2.4354005167958657,39.75,-122.18,0.675
2.8036,15.0,5.9502824858757055,1.1649717514124294,2147.0,2.425988700564972,41.38,-122.28,1.101
2.6903,34.0,5.729216152019003,1.0593824228028503,1558.0,3.7007125890736337,35.37,-118.93,0.628
6.7685,21.0,8.452914798206278,1.1008968609865473,1410.0,3.161434977578476,32.79,-116.9,2.947
4.1083,41.0,4.244565217391305,1.0244565217391304,874.0,2.375,34.0,-118.44,3.2430000000000003
4.0313,35.0,4.746268656716418,1.044776119402985,1299.0,3.8776119402985074,33.91,-118.15,1.632
4.0326,34.0,5.22258064516129,0.9451612903225808,1148.0,3.703225806451613,37.63,-122.08,1.6469999999999998
4.7941,16.0,6.543123543123543,1.06993006993007,1201.0,2.7995337995337994,38.75,-121.18,2.476
2.9052,52.0,3.654520917678812,1.02834008097166,1460.0,1.9703103913630229,37.75,-122.42,4.0
2.7079,21.0,4.857425742574256,1.0257425742574258,1326.0,2.625742574257426,38.61,-121.33,1.48
2.303,27.0,4.284023668639053,1.1952662721893492,978.0,2.893491124260356,34.43,-119.73,2.61
2.9559,36.0,4.65242718446602,1.0407766990291265,1225.0,2.3786407766990294,38.61,-121.39,1.366
6.2734,14.0,6.549701046337818,1.0280269058295963,8380.0,3.131539611360239,33.99,-117.83,2.67
2.5511,25.0,4.327464788732393,1.0941901408450705,2140.0,1.8838028169014085,38.61,-121.35,1.341
3.8214,46.0,5.155979202772963,1.1143847487001732,1479.0,2.5632582322357016,37.61,-122.41,2.736
3.6094,42.0,4.900990099009901,0.9570957095709572,971.0,3.2046204620462047,37.95,-122.35,1.146
2.925,26.0,4.302752293577981,1.0435779816513762,1499.0,3.4380733944954134,33.76,-118.0,1.76
4.4769,16.0,5.8655462184873945,1.0028011204481793,1092.0,3.0588235294117645,38.87,-121.27,1.914
2.7857,8.0,5.680733944954128,1.255045871559633,1454.0,2.6678899082568805,36.78,-119.85,0.797
3.2734,32.0,4.239583333333333,1.08125,2282.0,4.754166666666666,33.92,-118.18,1.364
5.246,11.0,7.290148448043184,1.0074224021592442,5221.0,3.5229419703103915,34.14,-117.38,1.614
5.9224,24.0,6.349397590361447,1.0068846815834769,1898.0,3.2667814113597244,34.18,-118.94,2.394
4.4722,18.0,5.511560693641618,1.0419075144508672,1881.0,2.7182080924855487,34.11,-117.79,2.156
7.5791,18.0,6.783904619970193,1.052160953800298,1918.0,2.8584202682563338,33.59,-117.66,2.881
2.625,16.0,5.573248407643311,1.2802547770700636,300.0,1.9108280254777068,36.96,-121.99,3.773
2.1182,34.0,4.409638554216867,1.03855421686747,1304.0,3.142168674698796,37.34,-120.6,0.6890000000000001
5.9164,23.0,6.605194805194805,1.0077922077922077,1297.0,3.3688311688311687,37.24,-121.83,2.374
2.9063,9.0,4.409090909090909,0.9090909090909092,91.0,4.136363636363637,37.08,-120.79,0.55
3.0989,21.0,4.013341419041844,1.0751970891449365,4396.0,2.6658580958156457,33.87,-118.14,1.714
7.1576,52.0,10.344827586206897,1.2137931034482758,384.0,2.648275862068965,34.08,-118.45,5.00001
1.6591,52.0,2.5,0.8181818181818182,65.0,2.9545454545454546,32.73,-117.17,1.125
2.8583,19.0,4.100358422939068,0.9605734767025088,365.0,1.3082437275985663,33.62,-117.72,1.058
2.3526,48.0,3.807073954983923,1.0546623794212218,953.0,3.064308681672025,34.04,-118.32,1.5630000000000002
3.8333,48.0,5.234200743494424,1.0966542750929371,891.0,3.312267657992565,37.76,-122.5,2.963
7.001,26.0,7.885245901639344,1.0040983606557377,775.0,3.1762295081967213,34.2,-118.87,2.8680000000000003
1.1563,38.0,4.843902439024389,1.2,760.0,3.707317073170731,32.71,-117.13,0.8270000000000001
6.0961,16.0,6.967213114754099,1.026639344262295,1575.0,3.2274590163934427,33.69,-117.78,2.955
4.8646,29.0,5.150485436893204,0.9805825242718448,759.0,3.684466019417476,32.58,-117.1,1.368
2.8348,8.0,3.7813370473537606,1.0445682451253482,2580.0,3.5933147632311977,36.91,-121.77,1.62
1.625,4.0,3.0,0.5,8.0,1.3333333333333333,35.22,-117.76,2.75
4.1518,43.0,6.105263157894738,1.0813397129186604,545.0,2.6076555023923444,34.16,-118.16,2.307
3.125,9.0,5.55409219190969,1.0959548447789276,3489.0,3.2822201317027284,34.54,-117.32,0.928
2.29,23.0,5.683381088825215,1.0974212034383954,1518.0,2.1747851002865333,34.04,-117.05,1.118
2.7045,36.0,4.949367088607595,0.9367088607594936,171.0,2.1645569620253164,38.01,-121.32,1.028
12.8665,37.0,7.4575645756457565,1.0129151291512914,1318.0,2.4317343173431736,34.07,-118.48,5.00001
5.4225,17.0,5.401215805471125,0.9969604863221884,1235.0,3.753799392097264,37.39,-121.86,2.5810000000000004
5.01,19.0,6.136792452830187,1.035377358490566,1156.0,2.7264150943396226,33.69,-117.93,2.638
4.3269,40.0,5.534090909090909,1.0833333333333333,1322.0,5.007575757575758,33.8,-117.85,1.941
3.5333,36.0,5.185483870967742,0.9758064516129032,788.0,3.177419354838709,34.21,-118.56,1.968
3.5833,45.0,4.408333333333333,0.9333333333333332,448.0,3.733333333333333,33.93,-118.28,0.906
3.4955,15.0,3.709447415329768,0.9465240641711228,1617.0,2.8823529411764706,33.77,-117.99,1.609
6.8634,24.0,7.183884297520661,0.9545454545454546,1593.0,3.291322314049587,33.72,-117.82,2.765
2.9044,52.0,4.404282115869019,1.0478589420654911,1493.0,1.880352644836272,37.86,-122.26,2.574
3.2125,46.0,5.008746355685132,1.0029154518950438,756.0,2.204081632653061,34.17,-118.34,2.47
4.7946,18.0,7.049056603773584,1.1886792452830188,747.0,2.818867924528302,34.69,-120.37,2.906
2.1908,32.0,5.811594202898552,1.0579710144927537,868.0,3.1449275362318843,36.57,-119.67,1.1
5.2384,35.0,5.543269230769232,0.9230769230769232,884.0,4.25,33.81,-117.96,1.774
2.8835,17.0,4.447674418604652,1.1744186046511629,883.0,2.5668604651162794,33.81,-118.0,1.965
2.5625,18.0,3.473529411764706,1.0382352941176471,781.0,2.297058823529412,33.81,-117.91,1.531
4.2841,30.0,5.903394255874674,1.156657963446475,929.0,2.425587467362924,37.68,-122.15,2.134
4.0985,32.0,5.744394618834081,1.1008968609865473,1222.0,2.739910313901345,33.94,-117.98,2.262
1.3333,30.0,8.571428571428571,2.1587301587301586,122.0,1.9365079365079363,34.22,-115.52,0.425
4.0806,19.0,5.9423076923076925,1.0615384615384615,1621.0,3.1173076923076923,32.9,-116.9,1.892
2.5224,39.0,4.1109709962168965,1.0353089533417403,3130.0,3.9470365699873895,36.67,-121.61,1.192
4.0536,13.0,5.54601226993865,1.0306748466257671,2022.0,3.1012269938650308,38.34,-121.98,1.348
3.3261,16.0,4.699687174139728,1.0938477580813348,2261.0,2.3576642335766422,35.36,-119.05,1.1840000000000002
7.3339,17.0,7.275092936802974,0.9702602230483272,863.0,3.20817843866171,37.27,-121.85,2.942
2.2596,40.0,3.634660421545668,0.981264637002342,1919.0,4.494145199063231,34.01,-118.16,1.375
5.3177,40.0,7.075949367088607,1.0474683544303798,767.0,2.4272151898734178,32.69,-117.17,5.00001
7.9184,19.0,5.970890410958903,1.1746575342465753,2782.0,4.763698630136987,34.05,-118.74,5.00001
3.7813,41.0,6.003787878787879,1.178030303030303,1091.0,2.066287878787879,37.9,-122.54,3.892
5.8186,52.0,4.796839729119639,0.9729119638826184,1014.0,2.288939051918736,37.31,-121.9,2.8110000000000004
5.3279,23.0,5.73109243697479,0.953781512605042,638.0,2.6806722689075637,34.42,-119.73,4.138999999999999
1.7262,18.0,5.712598425196849,1.094488188976378,695.0,2.736220472440945,40.58,-123.18,0.737
2.8182,12.0,5.404761904761906,1.0627705627705628,1153.0,2.4956709956709955,40.92,-124.09,1.269
0.8024,48.0,5.136645962732919,1.2298136645962734,396.0,2.459627329192547,39.51,-121.55,0.583
4.0221,16.0,5.594795539033457,1.0780669144981412,1649.0,3.0650557620817844,33.61,-117.69,2.362
9.7646,23.0,4.975609756097562,0.975609756097561,117.0,2.8536585365853657,34.08,-118.69,5.00001
3.5673,47.0,5.543766578249336,1.026525198938992,1053.0,2.7931034482758617,38.23,-122.7,3.103
1.6675,6.0,5.5115089514066495,1.391304347826087,1039.0,2.657289002557545,34.05,-117.3,0.958
6.7449,44.0,7.690476190476191,1.1156462585034013,763.0,2.595238095238096,34.45,-119.73,4.156000000000001
1.3177,30.0,4.268135904499541,1.1496786042240588,2524.0,2.317722681359045,38.58,-121.54,0.743
0.9274,38.0,4.342857142857143,0.8571428571428571,65.0,1.8571428571428568,38.53,-121.4,0.675
3.8935,27.0,4.840611353711791,1.1353711790393013,806.0,1.7598253275109168,33.98,-118.46,5.00001
2.3523,28.0,5.206896551724138,1.0,535.0,2.306034482758621,37.77,-120.86,0.947
2.6923,14.0,5.180628272251308,1.130890052356021,1756.0,4.596858638743456,37.38,-120.71,0.7140000000000001
3.2202,24.0,4.4,1.0775193798449612,2151.0,3.3348837209302324,34.11,-117.92,1.262
2.2961,35.0,4.1197053406998165,1.0902394106813995,1794.0,3.303867403314917,34.04,-118.38,2.077
4.9432,10.0,6.89873417721519,1.0379746835443038,470.0,2.9746835443037973,36.35,-119.67,1.188
3.8088,34.0,5.630573248407643,0.964968152866242,888.0,2.828025477707006,36.8,-119.7,0.877
3.5655,38.0,5.153846153846153,0.9698996655518396,861.0,2.879598662207358,34.08,-117.41,0.956
6.1419,26.0,7.032075471698112,1.079245283018868,1724.0,3.252830188679245,34.23,-118.61,3.273
3.5625,27.0,4.0551378446115285,1.0426065162907268,2230.0,2.7944862155388472,37.36,-121.95,2.086
3.7125,26.0,4.915254237288137,1.1305084745762712,1090.0,1.847457627118644,34.15,-118.43,4.474
1.7375,35.0,4.2719665271966525,1.1715481171548117,1258.0,5.2635983263598325,35.36,-119.0,0.486
3.0352,41.0,5.4009009009009015,1.009009009009009,1143.0,2.574324324324324,37.97,-121.26,0.698
1.4722,27.0,3.9831460674157295,1.1760299625468165,1970.0,3.6891385767790266,34.06,-117.71,0.913
1.6452,32.0,4.324705882352942,1.0376470588235294,1628.0,3.8305882352941176,36.06,-119.14,0.415
5.9214,35.0,5.463157894736842,1.1,598.0,3.147368421052632,34.04,-118.12,2.549
0.8804,36.0,2.7132352941176467,1.0808823529411764,145.0,1.0661764705882353,34.06,-118.31,4.5
7.5822,14.0,7.546419098143237,1.1140583554376655,1172.0,3.1087533156498672,34.04,-117.15,2.8310000000000004
2.793,17.0,5.539449541284403,1.0605504587155965,1538.0,2.8220183486238533,40.42,-122.32,0.765
4.515,15.0,6.379061371841155,1.063778580024067,2335.0,2.8098676293622136,38.92,-121.07,1.64
3.7574,33.0,6.135678391959798,1.185929648241206,488.0,2.452261306532664,38.9,-122.16,0.927
1.8315,28.0,4.510204081632653,1.0790816326530612,1066.0,2.7193877551020407,37.67,-120.99,0.905
4.25,44.0,3.800492610837439,1.1403940886699508,652.0,1.6059113300492611,33.76,-118.13,4.393
3.0221,28.0,4.5943012211668925,1.1058344640434192,2240.0,3.0393487109905024,34.2,-118.43,2.901
